last_updated,supply_needs,updated_at,county,updatedAt,id,city,pets_notes,zip,special_needs,source,state,pets,latitude,updated_by,shelter,cleanPhone,phone,address,accepting,google_place_id,volunteer_needs,notes,longitude,needs/0,needs/1,needs/2,needs/3,needs/4,needs/5,needs/6,needs/7,needs/8,needs/9,needs/10,needs/11,needs/12,needs/13,needs/14,needs/15,needs/16,needs/17,needs/18
2017-09-11T21:10:40-05:00,,2017-09-11T21:10:40-05:00,Collier County,2017-09-11T21:10:40-05:00,493,Immokalee,1,34142,false,Listed as open 9/11/17 at 10:09 PM EST http://www.colliergov.net/Home/Components/News/News/34711/1536?backlist=%2f,Florida,No,26.4238774,,Immokalee Middle School ,2392528444,239-252-8444,"401 North 9th Street, Immokalee, FL, United States",true,ChIJTTLC0B-k24gRQPQ_WWCuLTw,,"Full according to Collier County OEM http://static.ow.ly/docs/Shelters%20Status%20as%20of%20Friday,%20September%2008%202017%208%2055%20pm_6Ky9.pdf",-81.4270362,,,,,,,,,,,,,,,,,,,
2017-09-12T20:15:03-05:00,,2017-09-12T20:15:03-05:00,Brevard County,2017-09-12T20:15:03-05:00,49,Titusville,false,32780,false,http://www.brevardfl.gov/EmergencyManagement/CurrentStatus,,No,28.541544,,Imperial Estates Elementary School,badphone,+1 321-267-1773,900 Imperial Estates Lane,false,ChIJVzKdhaxS54gRDY7iO6lNAt0,,"Timestamp: 9:00PM EST
Verification: Called Brevard County Emergency Management at 321-637-6670",-80.81216,,,,,,,,,,,,,,,,,,,
2017-09-09T18:15:53-05:00,,2017-09-09T18:15:53-05:00,Palm Beach County,2017-09-09T18:15:53-05:00,1,Jupiter,,33458,false,http://discover.pbcgov.org/Lists/Newsroom/NewsDispForm.aspx?ID=1050&RootFolder=%2FLists%2FNewsroom&Source=http%3A%2F%2Fdiscover%2Epbcgov%2Eorg%2Fpublicsafety%2Fdem%2FPages%2FHurricane%2Easpx,Florida,No,26.898387,,Independence Middle School,5617997500,(561) 799-7500,"4001 Greenway Drive, Jupiter, FL, United States",false,ChIJHzWIE8DV3ogRYCmCAVwZo7c,,"Hasn't been called today for updates. Call and track updates here. Called Phone number listed at 1:38 pm EST on 09/09/2017 and receptionist was not able to give any info. 

Palm Beach County Hurricane Irma County Status Update #1 9-9-2017 12:30 p.m. states Independence Middle School is at capacity.",-80.1216929,,,,,,,,,,,,,,,,,,,
2017-09-10T19:07:56-05:00,,2017-09-10T19:07:56-05:00,Decatur County,2017-09-10T19:07:56-05:00,974,Bainbridge,Pets in carriers,39817,false,https://www.facebook.com/Decatur-County-EMA-Bainbridge-GA-1421794984594631/?hc_ref=ARSkI1rUmRztXOacl_M0hqNfDW-q0nMFuVztdX_tn4Wk3rrj-6LfmmNvx47LkJFe_Qw,,Yes,30.9076958,,Independent Street Church of God,badphone,N/A,"205 Independent St, Bainbridge, GA 39817, USA",true,ChIJDYCo2uQY7YgRHPd_EPiEICI,,"Please bring provisions, lights, etc.",-84.5713927,,,,,,,,,,,,,,,,,,,
2017-09-11T22:59:22-05:00,,2017-09-11T22:59:22-05:00,Broward County,2017-09-11T22:59:22-05:00,1140,Davie,,33324,true,,,No,26.103521,,Indian Ridge Middle School,7543233300,(754) 323-3300,"1355 S Nob Hill Rd, Davie, FL 33324, USA",true,ChIJJW7qaA8I2YgR83EvU0gA3oE,,,-80.283958,,,,,,,,,,,,,,,,,,,
2017-09-10T23:40:26-05:00,,2017-09-10T23:40:26-05:00,Indian River County,2017-09-10T23:40:26-05:00,112,Vero Beach,,32960,false,http://www.irces.com/EM/documents/Evacuation-Routes.pdf,,No,27.6422054,,Indian River Academy,7725643390, (772) 564-3390,"Vero Beach Ave, Vero Beach, FL 32960, USA",true,ChIJ7XPS__5e3ogRAE3RcBkQW_U,,,-80.406741,,,,,,,,,,,,,,,,,,,
2017-09-09T04:18:12-05:00,,2017-09-09T04:18:12-05:00,Martin County,2017-09-09T04:18:12-05:00,66,Indiantown,,34956,,https://www.martin.fl.us/sites/default/files/meta_page_files/Hurricane%20brochure-ENGLISH.pdf,,No,27.021734,,Indiantown Middle School,badphone,,"16303 SW Farm Rd Indiantown, FL 34956",false,ChIJ5ycdkey33ogRafkoUCdmPdM,,,-80.4774707,,,,,,,,,,,,,,,,,,,
2017-09-09T18:59:55-05:00,,2017-09-09T18:59:55-05:00,Putnam County,2017-09-09T18:59:55-05:00,712,Interlachen,,32148,false,http://www.putnam-fl.com/bocc/images/stories/EOC/DSR/eocdsr.pdf,,No,29.607801,,Interlachen Elementary School,3866842130,(386) 684-2130,"251 County Rd 315, Interlachen, FL 32148, USA",true,ChIJPxM5KcAU5ogRANRDB1JOMSM,,,-81.887704,,,,,,,,,,,,,,,,,,,
2017-09-11T12:02:06-05:00,,2017-09-11T12:02:06-05:00,Seminole County,2017-09-11T12:02:06-05:00,1061,Iron City,,39859,false,https://www.facebook.com/photo.php?fbid=1505825922843162&set=a.864674216958339.1073741827.100002473069332&type=3&theater,,No,31.0150313,,Iron City Baptist Church,badphone,229-774-2318 or 229-254-0080,"186 Williams St NE, Iron City, GA 39859, USA",false,ChIJsdynTlEw7YgR-CcOJ0yrqQI,,Local residents,-84.8089266,,,,,,,,,,,,,,,,,,,
2017-09-10T17:31:55-05:00,,2017-09-10T17:31:55-05:00,Lee County,2017-09-10T17:31:55-05:00,263,Cape Coral,Yes,33909,false,http://www.leegov.com/publicsafety/emergencymanagement/shelters/publicshelters,,Yes,26.726902,,Island Coast High School,2394580362,(239) 458-0362,"2125 De Navarra Pkwy, Cape Coral, FL 33909",false,ChIJSWq66RRD24gR4nkvwyYTb7w,,Shelter Full,-81.9323927,,,,,,,,,,,,,,,,,,,
2017-09-13T16:32:12-05:00,,2017-09-13T16:32:12-05:00,Mecklenburg County,2017-09-13T16:32:12-05:00,823,Huntersville,,28078,false,https://www.ncdps.gov/shelters-hurricane-irma-evacuees-opening-north-carolina,,Yes,35.3761224,,J.M. Alexander Middle School,badphone,NONE,"12010 Hambright Rd, Huntersville, NC 28078, USA",false,ChIJ56c7qsanVogRm4Vsn2NJI-k,,"Removed Shelter
fema-nss.json:0f4a8681
9/13",-80.8382067,,,,,,,,,,,,,,,,,,,
2017-09-10T22:10:15-05:00,,2017-09-10T22:10:15-05:00,Martin ,2017-09-10T22:10:15-05:00,65,Stuart,No,50250,false,https://www.martin.fl.us/ShelterInfo,,No,27.1895505,,JD Parker Elementary School,badphone,N/A,"1010 SE 10th St Stuart, FL 34996",true,EiUxMDEwIE4gMTB0aCBTdCwgU3R1YXJ0LCBJQSA1MDI1MCwgVVNB,,https://www.martin.fl.us/sites/default/files/meta_page_files/Hurricane%20brochure-ENGLISH.pdf,-80.2381882,,,,,,,,,,,,,,,,,,,
2017-09-09T04:21:03-05:00,,2017-09-09T04:21:03-05:00,Pinellas County,2017-09-09T04:21:03-05:00,317,Saint Petersburg,,33711,,http://www.pinellascounty.org/emergency/shelters.htm,,No,27.7581903,,Jamerson Elementary School,7275521703,(727) 552-1703,1200 37th St. S.,false,ChIJZ3E2_1ziwogRQjsa3E2yVfw,,,-82.6842746,,,,,,,,,,,,,,,,,,,
2017-09-11T14:52:34-05:00,,2017-09-11T14:52:34-05:00,Chattooga County,2017-09-11T14:52:34-05:00,1085,Summerville,,30747,false,,,Yes,34.4444021,,James Floyd State Park,7068570826, 706-857-0826,"2800 Sloppy Floyd Lake Rd, Summerville, GA 30747, USA",true,EjUyODAwIFNsb3BweSBGbG95ZCBMYWtlIFJkLCBTdW1tZXJ2aWxsZSwgR0EgMzA3NDcsIFVTQQ,,Georgia State Parks are open to all evacuees at no cost and no pet fees,-85.3317638,,,,,,,,,,,,,,,,,,,
2017-09-09T04:20:57-05:00,,2017-09-09T04:20:57-05:00,Pinellas County,2017-09-09T04:20:57-05:00,309,Saint Petersburg,,33712,,http://www.pinellascounty.org/emergency/shelters.htm,,No,27.7471984,,James Sanderlin PK-8,7275521700,(727) 552-1700,2350 22 Ave. S.,false,ChIJk-gY7RPiwogRZC8cjT85VOA,,,-82.6679953,,,,,,,,,,,,,,,,,,,
2017-09-10T13:51:15-05:00,,2017-09-10T13:51:15-05:00,Pasco County,2017-09-10T13:51:15-05:00,254,Trinity,,34655,false,http://www.pascocountyfl.net/index.aspx?NID=2816,,Yes,28.2003277,,James W. Mitchell High School ,7277749200,(727) 774-9200,2323 Little Rd. ,false,ChIJuf4imeCTwogRWjgk9zzsp5I,,,-82.6666225,,,,,,,,,,,,,,,,,,,
2017-09-10T18:45:48-05:00,,2017-09-10T18:45:48-05:00,Jefferson County,2017-09-10T18:45:48-05:00,964,Louisville,,30434,false,https://www.facebook.com/Jefferson-County-Emergency-Management-Agency-287281044679504/?ref=aymt_homepage_panel,,No,32.9952839,,Jefferson County Recreation Department Gym,badphone,N/A,"1377 GA-17, Louisville, GA 30434, USA",true,ChIJHf-hoydQ94gRpSKeMihClQs,,,-82.3869695,,,,,,,,,,,,,,,,,,,
2017-09-11T12:24:31-05:00,,2017-09-11T12:24:31-05:00,Fulton County,2017-09-11T12:24:31-05:00,1070,Atlanta,,30318,false,https://www.atlantaga.gov/Home/Components/News/News/7141/,,No,33.7762417,,Jefferson Place Emergency Shelter,4043495605,404-349-5605,"1135 Jefferson St NW, Atlanta, GA 30318, USA",true,ChIJsa0w17sE9YgRLBn5OThpsWI,,,-84.4246628,,,,,,,,,,,,,,,,,,,
2017-09-09T16:44:06-05:00,,2017-09-09T16:44:06-05:00,Jefferson County,2017-09-09T16:44:06-05:00,587,Monticello,No,32344,false,Called County Emergency,,No,30.4908361,,Jefferson Somerset School,8509973555,(850) 997-3555,"50 David Road, Monticello, FL 32344, USA",true,ChIJBYBHBCU57IgRJ3U71W2IwgY,,,-83.8793921,,,,,,,,,,,,,,,,,,,
2017-09-10T11:05:56-05:00,,2017-09-10T11:05:56-05:00,Hillsborough,2017-09-10T11:05:56-05:00,882,Seffner,,,false,http://www.baynews9.com/weather/hurricane-shelters.html,,No,-82.32849,,Jennings Middle School,badphone,,9325 Governors Run Drive,false,ChIJy717DBLJwogRgn2HV-jWboY,,,28.026215,,,,,,,,,,,,,,,,,,,
2017-09-10T22:12:53-05:00,,2017-09-10T22:12:53-05:00,Martin County,2017-09-10T22:12:53-05:00,60,Jensen Beach,No,34957,false,https://www.martin.fl.us/ShelterInfo,,No,27.240703,,Jensen Beach High School,badphone,N/A,"2875 NW Goldenrod Rd, Jensen Beach, FL 34957",true,ChIJA5S7VNrn3ogRlyaJFUS5tA4,,https://www.martin.fl.us/sites/default/files/meta_page_files/Hurricane%20brochure-ENGLISH.pdf,-80.266796,,,,,,,,,,,,,,,,,,,
2017-09-10T18:45:10-05:00,,2017-09-10T18:45:10-05:00,Manatee County,2017-09-10T18:45:10-05:00,57,Bradenton,,34209,false,http://www.mymanatee.org/home/government/departments/public-safety/emergency-management/shelter-list-table.html,,No,27.493872,,Jessie P. Miller Elementary School,9417413300,(941) 741-3300,601 43rd St W,true,ChIJQ04006oXw4gRpnXDwjK61wo,,,-82.6050387,,,,,,,,,,,,,,,,,,,
2017-09-11T20:59:26-05:00,,2017-09-11T20:59:26-05:00,Lauderdale County,2017-09-11T20:59:26-05:00,1123,Rogersville,Pet friendly,35652,false,http://www.alapark.com/Hurricane-Irma-evacuation-accommodations,,Yes,34.8115372,,Joe Wheeler State Park,2562475466, (256) 247-5466,"4401 McLean Dr, Rogersville, AL 35652, USA",true,ChIJeSLlNY24YogRKkLQSH2W6Kc,,,-87.3327118,,,,,,,,,,,,,,,,,,,
2017-09-13T17:56:40-05:00,,2017-09-13T17:56:40-05:00,Miami-Dade County,2017-09-13T17:56:40-05:00,1164,Miami,,33185,true,http://www.floridadisaster.org/shelters/summary.aspx,,No,25.7126998,,John A. Ferguson Senior High School,badphone,N/A,"15900 SW 56th St, Miami, FL 33185, USA",false,ChIJXQssUxzA2YgRXtdLBJ7ykXQ,,Removed   shelters.json:76d8e0ac,-80.4520245,,,,,,,,,,,,,,,,,,,
2017-09-09T04:19:16-05:00,,2017-09-09T04:19:16-05:00,Seminole County,2017-09-09T04:19:16-05:00,156,Oviedo,No,32765,,http://www.seminolecountyfl.gov/departments-services/county-managers-office/emergency-management/prepare-seminole/stay-informed/shelter-information.stml,,No,28.6417104,,John Evans Elementary,4076655102,407-665-5102,100 E Chapman Rd,false,ChIJb9yKRaBp54gRsxarMokWJwo,,,-81.2079478,,,,,,,,,,,,,,,,,,,
2017-09-13T13:46:51-05:00,,2017-09-13T13:46:51-05:00,Pinellas County,2017-09-13T13:46:51-05:00,323,Saint Petersburg,Pet-Friendly Shelter,33705,false,http://www.pinellascounty.org/emergency/shelters.htm,,No,27.763221,,John Hopkins Middle School,7278932400,(727) 893-2400,701 16th St. S.,false,ChIJo8Z9CSXiwogR9gHhw_8Azw8,,Closed,-82.6585069,,,,,,,,,,,,,,,,,,,
2017-09-10T00:31:59-05:00,,2017-09-10T00:31:59-05:00,Palm Beach County,2017-09-10T00:31:59-05:00,211,Greenacres,,33463,false,http://discover.pbcgov.org/publicsafety/dem/Publications/Shelters%20With%20Evac%20Zones.jpg; http://cms.leoncountyfl.gov/ei/,,No,26.6322677,,John I. Leonard High School,5616411200,(561) 641-1200,4701 10th Ave N,false,ChIJrZB_BOcn2YgRJehEQtvU-Fg,,Not accepting evacuees. Full.,-80.1182284,,,,,,,,,,,,,,,,,,,
2017-09-11T23:31:07-05:00,,2017-09-11T23:31:07-05:00,Pinellas County,2017-09-11T23:31:07-05:00,338,Saint Petersburg,,33714,false,http://www.floridadisaster.org/shelters/summary.aspx,,No,27.8229785,,John Sexton Elementary School,7275703400,(727) 570-3400,1997 54th Ave. N.,true,ChIJbVk-7ffjwogR28o4rOK8Y1M,,Now reporting as full.,-82.6611234,,,,,,,,,,,,,,,,,,,
2017-09-10T18:45:09-05:00,,2017-09-10T18:45:09-05:00,Manatee County,2017-09-10T18:45:09-05:00,41,Bradenton,,34208,false,http://www.mymanatee.org/home/government/departments/public-safety/emergency-management/shelter-list-table.html,,No,27.477777,,Johnson Middle School,9417413344,(941) 741-3344,2121 26th Ave E,false,ChIJQ1f-Jr09w4gR83mdP1wRktA,,Closed per website. ,-82.5398897,,,,,,,,,,,,,,,,,,,
2017-09-13T16:11:08-05:00,,2017-09-13T16:11:08-05:00,Johnston County,2017-09-13T16:11:08-05:00,825,Smithfield,,27577,false,https://www.ncdps.gov/shelters-hurricane-irma-evacuees-opening-north-carolina,,Yes,35.514941,,Johnston County Industries,badphone,NONE,"912 N Brightleaf Blvd, Smithfield, NC 27577, USA",false,ChIJe1WlgptyrIkRgApBt50kR2Y,,"Removed Shelter
fema-nss.json:537739bf
9/13",-78.3244349,,,,,,,,,,,,,,,,,,,
2017-09-11T23:41:37-05:00,,2017-09-11T23:41:37-05:00,Orange County,2017-09-11T23:41:37-05:00,1155,Orlando,,32805,false,http://www.floridadisaster.org/shelters/summary.aspx,,No,28.533194,,Jones High School,badphone,N/A,"801 Rio Grande Ave, Orlando, FL 32805, USA",true,ChIJge6wR7F754gRzdR2MuGhDGI,,,-81.399621,,,,,,,,,,,,,,,,,,,
2017-09-10T20:18:17-05:00,,2017-09-10T20:18:17-05:00,Miami-Dade County,2017-09-10T20:18:17-05:00,459,Miami,,33196,false,http://www.miamidade.gov/fire/emergency-management.asp,Florida,No,25.634073,,Jorge Mas Canosa Middle School ,3054685900,305-468-5900,"15735 SW 144th St, Miami, FL, United States",false,ChIJef8cpfjB2YgRhHikq5d-YDk,,At capacity as of Sept 10 2pm ,-80.448483,,,,,,,,,,,,,,,,,,,
2017-09-11T23:16:28-05:00,,2017-09-11T23:16:28-05:00,Pinellas County,2017-09-11T23:16:28-05:00,369,Palm Harbor,,34684,false,http://www.pinellascounty.org/emergency/shelters.htm,,No,28.0886137,,Joseph L Carwise Middle School,7277241442,(727) 724-1442,3301 Bentley Dr.,true,ChIJp732hlztwogRiOKfkE9q3sc,,,-82.7264014,,,,,,,,,,,,,,,,,,,
2017-09-11T17:31:43-05:00,,2017-09-11T17:31:43-05:00,Marion County,2017-09-11T17:31:43-05:00,1103,Buena Vista,,31803,false,https://www.facebook.com/marioncountygaem/,,No,32.3165835,,Josh Gibson Youth and Family Resource Center,2293149229,229-314-9229,"116 Rogers St, Buena Vista, GA 31803, USA",true,ChIJC_tJLw4c84gRsXPLICNvgCg,,Bring your own bedding.,-84.5085349,,,,,,,,,,,,,,,,,,,
2017-09-13T14:40:05-05:00,,2017-09-13T14:40:05-05:00,Levy County,2017-09-13T14:40:05-05:00,1168,Williston,,32696,false,http://www.floridadisaster.org/shelters/summary.aspx,,No,29.3859896,,Joyce M Bullock Elementary School,badphone,N/A,"130 SW 3rd St, Williston, FL 32696, USA",false,ChIJGShvpSGO6IgRTGoys9_iL30,,Closed,-82.4515979,,,,,,,,,,,,,,,,,,,
2017-09-09T04:21:49-05:00,Yes,2017-09-09T04:21:49-05:00,Cruz Bay,2017-09-09T04:21:49-05:00,386,Cruz Bay,Unknown,00830,,St. Thomas Source and Red Cross,,No,18.331343,,Julius Sprauve Elementary School,3407766336,340-776-6336,Cruz Bay,true,ChIJS66BdkkSBYwR6ph8MBq3db0,Yes,,-64.7937497,Yes,Yes,,,,,,,,,,,,,,,,,
2017-09-11T22:55:39-05:00,,2017-09-11T22:55:39-05:00,Santa Rosa County,2017-09-11T22:55:39-05:00,1139,Milton,,32583,false,https://www.floridadisaster.org/shelters/summary.aspx,,No,30.6360883,,June Ates Arena,badphone,N/A,"8604 Bobby Brown Rd, Milton, FL 32583, USA",true,ChIJpzGJ_HnjkIgRwGMq7D495Gw,,,-86.9726264,,,,,,,,,,,,,,,,,,,
2017-09-10T21:29:28-05:00,,2017-09-10T21:29:28-05:00,Highlands County,2017-09-10T21:29:28-05:00,1007,Avon Park,Pets only,33825,false,http://www.hcbcc.net/departments/emergency_management/hurricane_preparedness.php,,Yes,27.556313,,Just Like Home Pet Hotel,8637844066,(863) 784 - 4066,"3479 Davis Citrus Rd, Avon Park, FL 33825, USA",true,ChIJB6hKqxtW3IgRUTM6Zu6rR_k,,,-81.507524,,,,,,,,,,,,,,,,,,,
2017-09-11T19:28:54-05:00,,2017-09-11T19:28:54-05:00,Alachua County,2017-09-11T19:28:54-05:00,621,Gainesville,,32608,false,http://alachuacounty.us/depts/em/pages/currentstorm-irma-2017.aspx#ShelterInfo,,No,29.607088,,Kanapaha Middle School,3522646557,352-264-6557,"5005 SW 75th St, Gainesville, FL 32608, USA",false,ChIJ6_21CRC96IgRmZkJgfRMxwk,,"general population shelters are a last resort, and should only be used by those living in homes that are potentially unsafe in high winds (e.g. mobile homes), people who live in flood-prone areas, and people who have nowhere else to go.
Bring any needed bedding. When packing to go to a shelter, please bring special dietary foods, baby food, diapers (and other child necessities), prescription medications, a small cooler of ice if refrigeration is needed as the shelter cannot be responsible for your medications. Also bring spare clothing, personal care items (hygiene, toiletries, etc.), spare eyeglasses/contacts, and identification.
",-82.4202348,,,,,,,,,,,,,,,,,,,
2017-09-10T10:01:04-05:00,,2017-09-10T10:01:04-05:00,Polk County,2017-09-10T10:01:04-05:00,847,Lake Alfred,,33850,false,http://www.ledgerdata.com/hurricane-guide/shelter/karen-m-siegel-academy/35/,,No,28.1065305,,Karen M. Siegal Academy,badphone,NONE,"935 N Buena Vista Dr, Lake Alfred, FL 33850, USA",true,EjA5MzUgTiBCdWVuYSBWaXN0YSBEciwgTGFrZSBBbGZyZWQsIEZMIDMzODUwLCBVU0E,,,-81.7311491,,,,,,,,,,,,,,,,,,,
2017-09-11T23:07:33-05:00,,2017-09-11T23:07:33-05:00,Polk County,2017-09-11T23:07:33-05:00,1144,Lakeland,,33810,false,http://www.floridadisaster.org/shelters/summary.aspx,,No,28.1264931,,Kathleen Elementary,8638536030,(863) 853-6030,"3515 Sherertz Rd, Lakeland, FL 33810, USA",true,ChIJy23D60dG3YgRGUxOIgzROxI,,,-82.0183468,,,,,,,,,,,,,,,,,,,
2017-09-11T23:12:02-05:00,,2017-09-11T23:12:02-05:00,Polk County,2017-09-11T23:12:02-05:00,1143,,,33805,false,http://www.floridadisaster.org/shelters/summary.aspx,,No,28.058028,,Kathleen High School,badphone,N/A,"Florida 33805, USA",true,ChIJI6tY4oY43YgRyPLagTMuBGg,,"1100 Red Devil Way Lakeland, FL 33815",-81.994278,,,,,,,,,,,,,,,,,,,
2017-09-13T18:15:28-05:00,,2017-09-13T18:15:28-05:00,Putnam County,2017-09-13T18:15:28-05:00,709,Palatka,,32177,true,http://www.putnam-fl.com/bocc/images/stories/EOC/DSR/eocdsr.pdf,,No,29.632749,,Kelley Smith Elementary,3863290568,(386) 329-0568,"141 Kelly Smith School Rd, Palatka, FL 32177, USA",false,ChIJKxg6Q09v5ogRNC881wqK5jo,,"
Removed   shelters.json:76d8e0ac

You have to register online first: https://snr.floridadisaster.org/Signin?client=putnam",-81.7064429,,,,,,,,,,,,,,,,,,,
2017-09-10T22:11:23-05:00,,2017-09-10T22:11:23-05:00,Monroe County,2017-09-10T22:11:23-05:00,440,Key West,,33040,false,http://monroecountyem.com/CivicAlerts.aspx?AID=127,Florida,Yes,24.5548366,,Key West High School ,3052896018,305-289-6018,"2100 Flagler Avenue, Key West, FL, United States",true,ChIJm-GsYTOx0YgRsQcG-KXDLPI,,"Refuge of Last Resort

Monroe County is opening four refuges of last resort due to the challenges of evacuating all Keys residents and the life-threatening winds and dangerous storm surge expected from Hurricane Irma.

The following refuges of last resort will open at 7 a.m. on Saturday. No services will be available at those sites. And, they only will be open until tropical storm force winds subside.

These refuges of last resort are only to provide a safe location to ride out the storm rather than to be stuck in a vehicle or structure that is unsafe.  They will close again after the unsafe weather conditions have passed.  They are not recovery shelters.",-81.7769291,,,,,,,,,,,,,,,,,,,
2017-09-09T10:15:17-05:00,,2017-09-09T10:15:17-05:00,Clay County,2017-09-09T10:15:17-05:00,484,Keystone Heights,Pet friendly. Animals will not be turned away if they are not UTD on shots because the owner will be the one taking care of their pet. Each pet must be pre-registered at http://www.claycountygov.com/…/pet-friendly-shelter-registry,32656,false,https://www.facebook.com/ClayCtyEm/,Florida,No,29.779401,,Keystone Heights Junior/Senior High School,9042847703,904-284-7703,"900 Orchid Ave, Keystone Heights, FL 32656, United States",true,ChIJWxR96H8F5ogRrLBQHFjlSnk,,,-82.0414311,,,,,,,,,,,,,,,,,,,
2017-09-11T22:41:47-05:00,,2017-09-11T22:41:47-05:00,Brevard County,2017-09-11T22:41:47-05:00,1130,Melbourne,,32901,true,,,No,28.0928165,,Kindred Hospital,3217335725,(321) 733-5725,"765 W NASA Blvd, Melbourne, FL 32901, USA",false,ChIJ7el9K-AR3ogRGzXwiw9wvtU,,,-80.6323617,,,,,,,,,,,,,,,,,,,
2017-09-13T11:32:59-05:00,,2017-09-13T11:32:59-05:00,Williamsburg County,2017-09-13T11:32:59-05:00,1100,Kingstree,"Pet owners are encouraged to make alternate emergency plans;however, people with pets can go to any open shelter and volunteers will make arrangements for them.",29556,false,http://scemd.org/shelters-rss,,No,33.6550687,,Kingstree Senior High School,8433556823,(843) 355-6823,"615 Martin Luther King Jr Ave, Kingstree, SC 29556, USA",false,ChIJFQiM2Lq-_4gRsseX0S_6dVU,,"615 Martin Luther King Jr Ave, Martin Luther King Junior Avenue, Kingstree, SC, United States",-79.8171329,,,,,,,,,,,,,,,,,,,
2017-09-09T23:33:37-05:00,,2017-09-09T23:33:37-05:00,Charlotte County,2017-09-09T23:33:37-05:00,42,Port Charlotte,,33980,false,https://www.charlottecountyfl.gov/services/emergencymgmt/Pages/Refuge-Site-Listing.aspx,,No,27.0113336,,Kingsway Elementary School,badphone,311,"23300 Quasar Boulevard, Port Charlotte, FL 33980",false,ChIJLYcs_uyo3IgRbgSdGAkD9BM,,"last udpated 10/31/2016, 4:44:56 PM  Not a red cross certified shelter, cite: https://www.charlottecountyfl.gov/services/emergencymgmt/Pages/Refuge-Site-Listing.aspx",-82.0672079,,,,,,,,,,,,,,,,,,,
2017-09-09T16:30:08-05:00,,2017-09-09T16:30:08-05:00,Manatee County,2017-09-09T16:30:08-05:00,52,Sarasota,Yes,34243,false,http://www.mymanatee.org/home/government/departments/public-safety/emergency-management/shelter-list-table.html,,Yes,27.4049068,,Kinnan Elementary School,9413582888,(941) 358-2888,3415 Tallevast Rd,false,ChIJi9L4rFc-w4gR4KO9rWF54Zk,,,-82.5229157,,,,,,,,,,,,,,,,,,,
2017-09-11T23:41:27-05:00,,2017-09-11T23:41:27-05:00,Osceola County,2017-09-11T23:41:27-05:00,1150,Kissimmee,,34741,false,http://www.floridadisaster.org/shelters/summary.aspx,,No,28.3167167,,Kissimmee Middle School,4078700857,(407) 870-0857,"2410 Dyer Blvd, Kissimmee, FL 34741, USA",true,ChIJedKMsFCB3YgR6YC13oy1-LU,,,-81.4377681,,,,,,,,,,,,,,,,,,,
2017-09-12T20:46:36-05:00,,2017-09-12T20:46:36-05:00,Hillsborough County,2017-09-12T20:46:36-05:00,880,Plant City,No Pets,33565,false,https://www.staysafehcfl.net/staysafe,,No,28.074487,,Knights Elementary School,8132725900,(813) 272-5900,"4815 Keene Rd, Plant City, FL 33565, USA",true,ChIJKe2I-ok13YgRmwsBTBpzaHw,,Only one shelter (Hyde Park Presbyterian Church) is open in Hillsborough County as of September 12 at 7:02 PM EST via http://hcflgov.net/en/media-center/assets/press-releases/hurricane-irma-shelter-information,-82.155569,,,,,,,,,,,,,,,,,,,
2017-09-09T04:21:51-05:00,Yes,2017-09-09T04:21:51-05:00,,2017-09-09T04:21:51-05:00,389,,Unknown,00802,,St. Thomas Source and Red Cross,,No,18.3444729,,Knud Hansen Services Complex,3407156906,(340) 715-6906,1303 Hospital Ground,true,ChIJ9asR7JIaBYwRtIUvv-QSmZ4,Yes,,-64.9277672,Yes,Yes,,,,,,,,,,,,,,,,,
2017-09-12T14:29:47-05:00,,2017-09-12T14:29:47-05:00,Early County,2017-09-12T14:29:47-05:00,1196,Blakely,Georgia State Parks are open to all evacuees at no cost and no pet fees,39823,false,https://gema-soc.maps.arcgis.com/apps/webappviewer/index.html?id=279ef7cfc1da45edb640723c12b02b18,,Yes,31.4684215,,Kolomoki Mounds State Park,badphone,2-1-1,"Indian Mounds Rd, Blakely, GA 39823, USA",true,ChIJYXHcPM1U7YgR2VZfwKNKQac,,,-84.9383507,,,,,,,,,,,,,,,,,,,
2017-09-11T13:00:45-05:00,,2017-09-11T13:00:45-05:00,Early County,2017-09-11T13:00:45-05:00,1076,Blakely,,39823,false,http://gastateparks.org/KolomokiMounds,,Yes,31.4684215,,Komoloki Mounds State Park,2297242150,229-724-2150,"Indian Mounds Rd, Blakely, GA 39823, USA",true,ChIJYXHcPM1U7YgR2VZfwKNKQac,,Georgia State Parks are open to all evacuees at no cost and no pet fees,-84.9383507,,,,,,,,,,,,,,,,,,,
2017-09-13T18:02:10-05:00,,2017-09-13T18:02:10-05:00,Marion County,2017-09-13T18:02:10-05:00,691,Ocala,,34472,false,http://www.marionso.com/emergency-shelters,Florida,No,29.078562,,LAKE WEIR HIGH SCHOOL,3527328181,(352) 732-8181,"10351 SE Maricamp Rd, Ocala, FL 34472, USA",false,ChIJYQRf15jO54gRFkTJ-E2sGtk,,Removed   shelters.json:76d8e0ac,-81.977758,,,,,,,,,,,,,,,,,,,
